{\rtf1\ansi\ansicpg1252\cocoartf2639
\cocoatextscaling0\cocoaplatform0{\fonttbl\f0\fswiss\fcharset0 Helvetica;}
{\colortbl;\red255\green255\blue255;}
{\*\expandedcolortbl;;}
\margl1440\margr1440\vieww11520\viewh8400\viewkind0
\pard\tx720\tx1440\tx2160\tx2880\tx3600\tx4320\tx5040\tx5760\tx6480\tx7200\tx7920\tx8640\pardirnatural\partightenfactor0

\f0\fs24 \cf0 latitude:47.91542,longitude:-120.60306,destinationhost:samplehost,username:fakeuser,sourcehost:24.16.97.222,state:Washington,country:United States,label:United States - 24.16.97.222,timestamp:2021-10-26 03:28:29\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:18:35\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:18:34\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:18:33\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:18:32\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:18:31\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:18:29\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:18:28\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:18:26\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:18:25\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:18:23\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:18:22\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:18:21\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:18:20\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:18:19\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:18:18\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:18:17\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:18:16\
latitude:49.12483,longitude:10.78052,destinationhost:honeypot,username:USER,sourcehost:23.88.2.21,state:Bavaria, country:Germany,label:Germany - 23.88.2.21,timestamp:2022-11-14 19:18:15\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:18:14\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:18:13\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:18:12\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:18:11\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:18:09\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:18:08\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:18:06\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:18:05\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:18:03\
latitude:49.12483,longitude:10.78052,destinationhost:honeypot,username:ADMINISTRATOR,sourcehost:23.88.2.21,state:Bavaria, country:Germany,label:Germany - 23.88.2.21,timestamp:2022-11-14 19:18:02\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:18:01\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:18:00\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:58\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:57\
latitude:49.12483,longitude:10.78052,destinationhost:honeypot,username:ADMIN,sourcehost:23.88.2.21,state:Bavaria, country:Germany,label:Germany - 23.88.2.21,timestamp:2022-11-14 19:17:56\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:55\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:54\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:52\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:51\
latitude:49.12483,longitude:10.78052,destinationhost:honeypot,username:ADMINISTRATOR,sourcehost:23.88.2.21,state:Bavaria, country:Germany,label:Germany - 23.88.2.21,timestamp:2022-11-14 19:17:50\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:49\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:48\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:47\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:46\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:45\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:44\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:43\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:42\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:41\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:40\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:38\
latitude:49.12483,longitude:10.78052,destinationhost:honeypot,username:ADMINISTRATOR,sourcehost:23.88.2.21,state:Bavaria, country:Germany,label:Germany - 23.88.2.21,timestamp:2022-11-14 19:17:37\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:35\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:34\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:33\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:32\
latitude:49.12483,longitude:10.78052,destinationhost:honeypot,username:ADMIN,sourcehost:23.88.2.21,state:Bavaria, country:Germany,label:Germany - 23.88.2.21,timestamp:2022-11-14 19:17:31\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:30\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:29\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:28\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:27\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:26\
latitude:49.12483,longitude:10.78052,destinationhost:honeypot,username:ADMINISTRATOR,sourcehost:23.88.2.21,state:Bavaria, country:Germany,label:Germany - 23.88.2.21,timestamp:2022-11-14 19:17:25\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:24\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:23\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:22\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:21\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:20\
latitude:49.12483,longitude:10.78052,destinationhost:honeypot,username:ADMIN,sourcehost:23.88.2.21,state:Bavaria, country:Germany,label:Germany - 23.88.2.21,timestamp:2022-11-14 19:17:18\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:17\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:16\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:15\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:14\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:13\
latitude:49.12483,longitude:10.78052,destinationhost:honeypot,username:ADMINISTRATOR,sourcehost:23.88.2.21,state:Bavaria, country:Germany,label:Germany - 23.88.2.21,timestamp:2022-11-14 19:17:12\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:11\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:10\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:09\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:08\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:07\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:06\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:05\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:04\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:03\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:02\
latitude:52.37018,longitude:4.87324,destinationhost:honeypot,username:Administrator,sourcehost:87.251.67.65,state:North Holland, country:Netherlands,label:Netherlands - 87.251.67.65,timestamp:2022-11-14 19:17:01\
